gene_id	pathway_id	pathway_name
HORVU.MOREX.r3.1HG0084970	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0085350	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0085430	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0085440	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0085470	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0085530	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0085710	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0085780	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0086000	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0086010	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0086090	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0086590	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0086640	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0086700	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0086740	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0086900	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0086940	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0087040	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0087170	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0087290	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0087620	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0087790	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0088310	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0088790	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0088960	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0089010	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0089070	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0089590	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0089770	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0089780	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0089900	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0089920	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0089980	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0090370	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0090860	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0090950	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0091180	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0091240	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0091290	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0091430	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0092020	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0092080	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0092190	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0092200	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0092210	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0092560	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0092660	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0092670	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0092830	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0092880	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0093330	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0093350	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0093920	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0094050	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0094180	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0094600	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0094950	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0095020	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0095040	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0095210	GO:0016740	transferase activity
HORVU.MOREX.r3.1HG0095240	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0095490	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0095670	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0096180	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0096210	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0096370	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0096540	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0096630	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0096650	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0096960	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0096980	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0097000	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0097010	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0097060	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0097190	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0097350	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0097480	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0097540	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0097700	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0098410	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0098890	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0098930	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0099060	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0099600	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0099620	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0099640	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0099660	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0099700	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0099730	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0099840	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0099970	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0100040	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0100050	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0100120	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0100130	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0100190	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0100410	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0100570	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0100680	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0100720	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0100760	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0101070	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0101620	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0101670	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0102140	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0102560	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0102630	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0102650	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0102660	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0102730	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0102890	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0102910	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0103160	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0103170	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0103190	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0103660	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0103900	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0104080	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0104560	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0104570	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0104580	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0104600	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0104610	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0104620	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0104630	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0105080	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0105100	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0105170	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0106300	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0106380	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0106390	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0106400	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0106410	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0106430	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0106450	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0106640	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0106750	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0106830	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0107110	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0107160	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0107190	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0107300	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0107340	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0107400	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0107650	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0107690	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0107820	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0107830	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0108190	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0108490	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0108670	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0108800	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0108920	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0108930	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0108940	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0109000	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0109070	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0109310	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0109700	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0109850	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0110000	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0110140	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0110530	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0110800	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0110840	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0110850	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0111610	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0111810	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0111990	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0112180	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0112410	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0112440	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0112830	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0113540	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0113610	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0113710	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0114320	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0114370	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0114510	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0114830	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0114920	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0115540	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0116450	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0116510	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0116610	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0116790	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0116990	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0117340	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0117470	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0117480	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0117540	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0117740	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0117830	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0118540	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0118580	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0118620	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0118740	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0119510	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0119920	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0120030	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0120200	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0120210	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0120900	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0121000	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0121170	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0121760	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0122010	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0122210	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0122460	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0122480	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0122840	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0123450	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0123540	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0123880	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0123910	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0124060	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0124140	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0124380	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0124660	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0124810	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0124890	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0124990	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0125040	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0125280	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0125840	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0125940	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0126010	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0126450	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0126460	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0126860	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0128540	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0128600	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0128720	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0128830	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0129980	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0130180	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0130240	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0130270	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0130590	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0130740	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0130920	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0131350	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0131360	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0131680	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0131770	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0131780	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0131830	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0131920	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0132440	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0132510	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0132590	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0133380	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0133550	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0133680	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0134770	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0134900	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0135800	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0136480	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0136510	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0136550	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0136570	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0136610	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0136670	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0136680	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0136830	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0136860	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0137760	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0138550	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0138610	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0138620	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0138720	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0138730	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0138780	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0138810	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0138840	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0138880	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0139040	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0139050	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0139060	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0139070	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0139270	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0139300	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0139310	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0139370	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0139670	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0141400	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0141420	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0141680	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0142100	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0142660	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0143220	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0145150	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0145350	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0146010	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0146750	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0146870	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0147790	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0149130	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0149770	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0150450	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0150530	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0151360	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0151490	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0151500	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0151710	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0151810	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0152230	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0152880	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0153230	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0153630	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0154100	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0154160	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0155140	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0155570	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0156390	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0156760	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0156970	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0157610	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0157990	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0159100	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0159130	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0159250	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0159290	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0159520	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0159540	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0160170	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0160480	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0160850	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0161340	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0163690	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0163890	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0164410	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0165100	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0165310	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0165780	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0165840	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0167350	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0167460	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0167550	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0167590	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0167750	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0167780	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0167910	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0167970	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0168090	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0168260	GO:0016740	transferase activity
HORVU.MOREX.r3.2HG0168310	GO:0016740	transferase activity
